gene_id	colors
SPRY1	grey
SPRYD3	blue
SPRYD4	grey
SPRYD7	grey
SPSB1	yellow
SPSB2	grey
SPSB3	grey
SPTA1	grey
SPTAN1	grey
SPTB	grey
SPTBN1	grey
SPTBN2	grey
SPTBN4	grey
SPTBN5	grey
SPTLC1	grey
SPTLC2	grey
SPTLC3	grey
SPTSSA	grey
SPTY2D1	turquoise
SQLE	grey
SQSTM1	grey
SRA1	grey
SRBD1	grey
SRC	grey
SRCAP	grey
SRD5A1	grey
SRD5A3	grey
SREBF1	yellow
SREBF2	grey
SREK1	brown
SREK1IP1	grey
SRF	grey
SRFBP1	grey
SRGAP1	grey
SRGAP2	grey
SRGAP3	grey
SRGN	turquoise
SRI	grey
SRL	grey
SRM	yellow
SRP14	brown
SRP19	grey
SRP54	grey
SRP68	grey
SRP72	brown
SRP9	grey
SRPK1	grey
SRPK2	grey
SRPK3	grey
SRPRB	grey
SRPX	grey
SRR	grey
SRRD	grey
SRRM1	grey
SRRM2	grey
SRRM5	grey
SRRT	grey
SRSF1	grey
SRSF10	brown
SRSF11	brown
SRSF12	grey
SRSF2	grey
SRSF3	brown
SRSF4	grey
SRSF5	grey
SRSF6	brown
SRSF7	turquoise
SRSF8	grey
SRSF9	yellow
SS18	grey
SS18L1	grey
SS18L2	grey
SSB	grey
SSBP1	grey
SSBP2	grey
SSBP3	grey
SSBP4	yellow
SSC5D	grey
SSH1	grey
SSH2	grey
SSH3	grey
SSNA1	yellow
SSPN	grey
SSR1	grey
SSR2	grey
SSR3	grey
SSR4	grey
SSR4P1	grey
SSRP1	grey
SSTR2	grey
SSTR3	grey
SSU72	grey
SSX2IP	grey
ST13	grey
ST13P4	grey
ST14	grey
ST20	grey
ST3GAL1	grey
ST3GAL2	grey
ST3GAL3	grey
ST3GAL4	grey
ST3GAL5	grey
ST3GAL6	grey
ST6GAL1	turquoise
ST6GAL2	grey
ST6GALNAC1	grey
ST6GALNAC2	grey
ST6GALNAC3	grey
ST6GALNAC4	grey
ST6GALNAC5	grey
ST6GALNAC6	grey
ST7	grey
ST7-AS1	grey
ST7-AS2	grey
ST7-OT4	grey
ST7L	grey
ST8SIA1	grey
ST8SIA4	grey
ST8SIA6	grey
STAB1	grey
STAB2	grey
STAC	grey
STAC2	grey
STAC3	grey
STAG1	grey
STAG2	grey
STAG3	grey
STAG3L1	grey
STAG3L2	grey
STAG3L3	grey
STAG3L4	grey
STAM	grey
STAM2	grey
STAMBP	grey
STAMBPL1	grey
STAP1	grey
STAP2	grey
STAR	grey
STARD10	grey
STARD13	grey
STARD3	grey
STARD3NL	grey
STARD4	grey
STARD5	grey
STARD6	grey
STARD7	grey
STARD8	grey
STARD9	grey
STAT1	grey
STAT2	grey
STAT3	grey
STAT4	grey
STAT5A	grey
STAT5B	grey
STAT6	blue
STAU1	grey
STAU2	grey
STBD1	grey
STEAP2	grey
STEAP3	grey
STEAP4	grey
STIL	grey
STIM1	grey
STIM2	grey
STIP1	grey
STK10	grey
STK11	grey
STK11IP	grey
STK16	grey
STK17A	grey
STK17B	grey
STK24	grey
STK25	grey
STK3	grey
STK31	grey
STK32B	grey
STK32C	grey
STK33	grey
STK35	grey
STK36	grey
STK38	grey
STK38L	grey
STK39	grey
STK4	grey
STK40	grey
STMN1	grey
STMN3	grey
STOM	grey
STOML1	grey
STOML2	grey
STON1	grey
STON2	grey
STOX1	grey
STRADA	grey
STRADB	grey
STRAP	blue
STRBP	grey
STRC	grey
STRN	grey
STRN3	grey
STRN4	grey
STS	grey
STT3A	grey
STT3B	grey
STUB1	yellow
STX10	grey
STX11	grey
STX12	grey
STX16	grey
STX16-NPEPL1	grey
STX17	grey
STX18	grey
STX19	grey
STX1A	grey
STX1B	grey
STX2	grey
STX3	grey
STX4	grey
STX5	grey
STX6	yellow
STX7	grey
STX8	grey
STXBP1	grey
STXBP2	grey
STXBP3	grey
STXBP4	grey
STXBP5	grey
STYK1	grey
STYX	grey
STYXL1	grey
SUB1	grey
SUCLA2	grey
SUCLG1	grey
SUCLG2	grey
SUCNR1	grey
SUDS3	grey
SUFU	grey
SUGP1	grey
SUGP2	grey
SUGT1	grey
SUGT1P1	grey
SUGT1P3	grey
SULF2	grey
SULT1A1	grey
SULT1A2	grey
SULT1B1	grey
SULT1C2	grey
SULT2A1	grey
SULT2B1	grey
SULT4A1	grey
SUMF1	grey
SUMF2	grey
SUMO1	grey
SUMO1P3	grey
SUMO2	grey
SUMO3	grey
SUMO4	grey
SUN1	grey
SUN2	yellow
SUN3	grey
SUOX	grey
SUPT16H	grey
SUPT3H	grey
SUPT4H1	grey
SUPT5H	grey
SUPT6H	grey
SUPT7L	grey
SUPV3L1	turquoise
SURF1	yellow
SURF2	grey
SURF4	grey
SURF6	grey
SUSD1	grey
SUSD2	grey
SUSD3	grey
SUSD4	grey
SUSD5	grey
SUV39H1	grey
SUV39H2	grey
SUZ12	grey
SV2A	grey
SV2B	grey
SV2C	grey
SVEP1	grey
SVIL	grey
SVIP	grey
SVOPL	grey
SWAP70	grey
SWI5	grey
SWSAP1	grey
SWT1	grey
SYAP1	turquoise
SYBU	grey
SYCE1	grey
SYCE1L	grey
SYCE2	grey
SYCE3	grey
SYCP2	grey
SYCP2L	grey
SYCP3	grey
SYDE1	grey
SYDE2	grey
SYF2	brown
SYK	grey
SYMPK	grey
SYN1	grey
SYN2	grey
SYN3	grey
SYNCRIP	grey
SYNE1	grey
SYNE2	brown
SYNGR1	grey
SYNGR2	grey
SYNGR3	grey
SYNJ1	grey
SYNJ2	grey
SYNJ2BP	grey
SYNM	grey
SYNPO2	grey
SYNPO2L	grey
SYNRG	grey
SYP	grey
SYPL1	grey
SYPL2	grey
SYS1	grey
SYT11	grey
SYT15	grey
SYT2	grey
SYT3	grey
SYT4	grey
SYT5	grey
SYT6	grey
SYTL1	grey
SYTL2	grey
SYTL3	grey
SYTL4	grey
SYVN1	grey
SZT2	grey
TAB1	grey
TAB2	grey
TAB3	grey
TAC3	grey
TAC4	grey
TACC1	grey
TACC3	grey
TACO1	grey
TACR1	grey
TACR2	grey
TADA1	grey
TADA2A	grey
TADA2B	grey
TADA3	grey
TAF1	grey
TAF10	grey
TAF11	grey
TAF12	grey
TAF13	grey
TAF1A	grey
TAF1B	grey
TAF1C	grey
TAF1D	blue
TAF1L	grey
TAF2	grey
TAF3	grey
TAF4	grey
TAF4B	grey
TAF5	grey
TAF5L	grey
TAF6	grey
TAF6L	yellow
TAF7	grey
TAF7L	grey
TAF8	grey
TAF9	grey
TAF9B	grey
TAGAP	grey
TAGLN	grey
TAGLN2	grey
TAGLN3	grey
TAL2	grey
TALDO1	grey
TAMM41	grey
TANC1	grey
TANC2	grey
TANK	grey
TAOK1	grey
TAOK2	grey
TAOK3	grey
TAP2	grey
TAPBP	grey
TAPBPL	grey
TAPT1	grey
TARBP1	grey
TARBP2	grey
TARDBP	grey
TARS2	grey
TAS1R1	grey
TAS1R3	grey
TAS2R4	grey
TAS2R5	grey
TASP1	grey
TAT	grey
TATDN1	grey
TATDN2	grey
TATDN3	grey
TAX1BP1	brown
TAX1BP3	grey
TBC1D1	grey
TBC1D10A	grey
TBC1D10B	grey
TBC1D10C	grey
TBC1D12	grey
TBC1D13	grey
TBC1D14	grey
TBC1D15	blue
TBC1D16	grey
TBC1D17	grey
TBC1D19	grey
TBC1D2	grey
TBC1D20	yellow
TBC1D22A	grey
TBC1D22B	grey
TBC1D23	grey
TBC1D24	grey
TBC1D25	grey
TBC1D2B	grey
TBC1D30	grey
TBC1D4	grey
TBC1D5	grey
TBC1D7	grey
TBC1D8	grey
TBC1D8B	grey
TBC1D9	grey
TBC1D9B	grey
TBCA	grey
TBCB	grey
TBCC	grey
TBCCD1	grey
TBCD	grey
TBCE	turquoise
TBCEL	grey
TBCK	grey
TBK1	grey
TBKBP1	grey
TBL1X	grey
TBL1XR1	grey
TBL2	grey
TBL3	grey
TBP	grey
TBPL1	grey
TBRG1	grey
TBRG4	grey
TBX1	grey
TBX10	grey
TBX19	grey
TBX20	grey
TBX21	grey
TBX6	grey
TBXA2R	grey
TBXAS1	grey
TC2N	grey
TCAM1P	grey
TCAP	grey
TCEA1	grey
TCEA2	yellow
TCEA3	grey
TCEAL1	grey
TCEAL2	grey
TCEAL3	grey
TCEAL4	grey
TCEAL8	grey
TCEANC	grey
TCEANC2	grey
TCERG1	grey
TCERG1L	grey
TCF12	grey
TCF19	grey
TCF20	grey
TCF24	grey
TCF25	grey
TCF3	grey
TCF4	grey
TCF7	grey
TCF7L1	grey
TCF7L2	grey
TCFL5	grey
TCHH	grey
TCHP	turquoise
TCIRG1	grey
TCL1A	grey
TCL6	grey
TCN1	grey
TCN2	grey
TCOF1	grey
TCP1	grey
TCP10L	grey
TCP11L1	grey
TCP11L2	grey
TCTA	grey
TCTE1	grey
TCTN1	grey
TCTN2	grey
TCTN3	grey
TDG	grey
TDH	grey
TDP1	grey
TDP2	grey
TDRD1	grey
TDRD12	grey
TDRD3	grey
TDRD6	grey
TDRD7	grey
TDRD9	grey
TDRG1	grey
TDRKH	grey
TEAD1	grey
TEAD2	grey
TEAD3	grey
TEC	grey
TECPR1	grey
TECPR2	grey
TECR	grey
TECTA	grey
TEDDM1	grey
TEF	grey
TEFM	grey
TEKT2	grey
TEKT3	grey
TEKT4P2	grey
TELO2	grey
TEN1-CDK3	grey
TEP1	grey
TEPP	grey
TERF1	grey
TERF2	grey
TERF2IP	grey
TERT	grey
TES	grey
TESC	grey
TESK1	grey
TESK2	grey
TET1	grey
TET2	grey
TET3	grey
TEX10	grey
TEX101	grey
TEX11	grey
TEX12	grey
TEX14	grey
TEX2	grey
TEX21P	grey
TEX22	grey
TEX261	grey
TEX264	brown
TEX29	grey
TEX30	grey
TEX9	grey
TF	grey
TFAM	grey
TFAMP1	grey
TFAP2A	grey
TFAP2E	grey
TFAP4	grey
TFB1M	grey
TFB2M	grey
TFCP2	grey
TFCP2L1	grey
TFDP1	grey
TFDP2	grey
TFE3	grey
TFEB	grey
TFEC	grey
TFG	grey
TFIP11	grey
TFPI	grey
TFPT	grey
TFR2	grey
TFRC	brown
TG	grey
TGDS	grey
TGFA	grey
TGFB1	turquoise
TGFB1I1	grey
TGFB2	grey
TGFB3	grey
TGFBI	grey
TGFBR1	grey
TGFBR2	grey
TGFBR3	grey
TGFBRAP1	grey
TGIF1	grey
TGIF2	grey
TGM1	grey
TGM2	grey
TGM4	grey
TGOLN2	grey
TGS1	grey
THADA	grey
THAP1	grey
THAP10	grey
THAP11	grey
THAP2	grey
THAP3	grey
THAP4	grey
THAP5	grey
THAP6	grey
THAP7	grey
THAP7-AS1	grey
THAP8	grey
THAP9	grey
THBD	grey
THBS1	turquoise
THBS2	grey
THBS3	grey
THBS4	grey
THEGL	grey
THEM4	grey
THEM5	grey
THG1L	grey
THNSL1	grey
THNSL2	grey
THOC1	grey
THOC2	grey
THOC3	grey
THOC5	grey
THOC6	grey
THOC7	grey
THOP1	grey
THRA	grey
THRAP3	grey
THRB	grey
THRSP	grey
THSD1	grey
THTPA	grey
THUMPD1	brown
THUMPD2	grey
THUMPD3	grey
THY1	grey
THYN1	grey
TIA1	grey
TIAF1	grey
TIAL1	grey
TIAM1	grey
TIAM2	grey
TICAM1	grey
TICAM2	grey
TIFA	grey
TIGD1	grey
TIGD2	grey
TIGD3	grey
TIGD4	grey
TIGD6	grey
TIGD7	grey
TIGIT	grey
TIMD4	grey
TIMELESS	grey
TIMM10	grey
TIMM13	grey
TIMM17A	blue
TIMM17B	grey
TIMM21	grey
TIMM23	grey
TIMM44	grey
TIMM50	grey
TIMM8A	grey
TIMM8B	grey
TIMM9	grey
TIMMDC1	turquoise
TIMP1	grey
TIMP2	grey
TINF2	grey
TIPARP	turquoise
TIPARP-AS1	grey
TIPIN	grey
TIPRL	grey
TIRAP	grey
TJAP1	grey
TJP2	grey
TJP3	grey
TK1	grey
TK2	grey
TKT	grey
TKTL1	grey
TLCD1	grey
TLE1	grey
TLE2	grey
TLE3	grey
TLE4	grey
TLE6	grey
TLK1	grey
TLK2	grey
TLL2	grey
TLN1	grey
TLN2	grey
TLR1	grey
TLR10	grey
TLR2	grey
TLR3	grey
TLR4	grey
TLR5	grey
TLR6	grey
TLR7	grey
TLR8	grey
TLX2	grey
TM2D1	grey
TM2D2	grey
TM2D3	turquoise
TM4SF19	grey
TM4SF20	grey
TM6SF1	grey
TM7SF2	grey
TM7SF3	grey
TM9SF1	grey
TM9SF2	grey
TM9SF3	grey
TM9SF4	grey
TMBIM1	grey
TMBIM4	turquoise
TMBIM6	grey
TMC1	grey
TMC3	grey
TMC5	grey
TMC6	grey
TMC7	grey
TMC8	grey
TMCC1	grey
TMCC2	grey
TMCC3	grey
TMCO1	grey
TMCO3	grey
TMCO4	grey
TMCO6	grey
TMED1	grey
TMED10	grey
TMED11P	grey
TMED2	grey
TMED3	grey
TMED4	grey
TMED5	grey
TMED6	grey
TMED7	grey
TMED8	grey
TMED9	grey
TMEM101	grey
TMEM102	yellow
TMEM104	grey
TMEM106A	grey
TMEM106B	grey
TMEM106C	grey
TMEM107	grey
TMEM108	grey
TMEM109	grey
TMEM11	grey
TMEM115	grey
TMEM116	grey
TMEM117	grey
TMEM119	grey
TMEM120A	grey
TMEM120B	grey
TMEM121	grey
TMEM123	grey
TMEM125	grey
TMEM126A	grey
TMEM126B	grey
TMEM127	grey
TMEM128	grey
TMEM129	yellow
TMEM130	grey
TMEM131	grey
TMEM132C	grey
TMEM132E	grey
TMEM134	grey
TMEM135	grey
TMEM138	grey
TMEM139	grey
TMEM140	grey
TMEM141	grey
TMEM143	grey
TMEM144	grey
TMEM147	grey
TMEM14A	grey
TMEM14B	grey
TMEM14C	grey
TMEM150A	grey
TMEM150C	grey
TMEM151B	grey
TMEM154	grey
TMEM156	grey
TMEM160	grey
TMEM161A	grey
TMEM161B	grey
TMEM163	grey
TMEM164	grey
TMEM165	grey
TMEM167A	grey
TMEM167B	grey
TMEM168	grey
TMEM169	grey
TMEM17	grey
TMEM170A	grey
TMEM170B	grey
TMEM171	grey
TMEM175	grey
TMEM176A	grey
TMEM176B	grey
TMEM177	grey
TMEM179B	grey
TMEM18	grey
TMEM181	grey
TMEM182	grey
TMEM183A	grey
TMEM184A	grey
TMEM184B	grey
TMEM184C	grey
TMEM185A	grey
TMEM185B	grey
TMEM186	grey
TMEM187	grey
TMEM19	grey
TMEM191A	grey
TMEM191B	grey
TMEM191C	grey
TMEM192	grey
TMEM198	grey
TMEM198B	grey
TMEM199	grey
TMEM200A	grey
TMEM200B	grey
TMEM201	grey
TMEM203	grey
TMEM204	grey
TMEM205	grey
TMEM208	grey
TMEM209	grey
TMEM213	grey
TMEM214	grey
TMEM216	grey
TMEM217	grey
TMEM218	turquoise
TMEM219	grey
TMEM220	grey
TMEM221	grey
TMEM222	grey
TMEM223	blue
TMEM229B	grey
TMEM231	grey
TMEM232	grey
TMEM234	grey
TMEM236	grey
TMEM237	grey
TMEM238	grey
TMEM241	grey
TMEM242	grey
TMEM25	grey
TMEM30A	grey
TMEM30B	grey
TMEM31	grey
TMEM33	grey
TMEM38A	grey
TMEM38B	grey
TMEM39A	turquoise
TMEM39B	grey
TMEM40	grey
TMEM41A	grey
TMEM41B	grey
TMEM42	grey
TMEM43	grey
TMEM44	grey
TMEM45A	grey
TMEM45B	grey
TMEM50A	grey
TMEM50B	grey
TMEM52	grey
TMEM53	grey
TMEM59	grey
TMEM59L	grey
TMEM60	grey
TMEM62	grey
TMEM63A	grey
TMEM63B	grey
TMEM63C	grey
TMEM64	grey
TMEM65	grey
TMEM67	grey
TMEM68	grey
TMEM69	grey
TMEM70	grey
TMEM71	grey
TMEM74B	grey
TMEM79	grey
TMEM80	grey
TMEM81	grey
TMEM86A	grey
TMEM86B	grey
TMEM87A	brown
TMEM87B	grey
TMEM88	grey
TMEM8B	grey
TMEM9	grey
TMEM91	grey
TMEM97	grey
TMEM9B	grey
TMF1	grey
TMIE	grey
TMIGD2	grey
TMLHE	grey
TMOD1	grey
TMOD2	grey
TMOD3	grey
TMOD4	grey
TMPO	grey
TMPPE	grey
TMPRSS11D	grey
TMPRSS13	grey
TMPRSS3	grey
TMPRSS4	grey
TMPRSS5	grey
TMPRSS6	grey
TMPRSS7	grey
TMPRSS9	grey
TMSB10	grey
TMSB15B	grey
TMSB4X	grey
TMSB4Y	grey
TMTC1	grey
TMTC2	grey
TMTC3	grey
TMTC4	grey
TMUB1	grey
TMUB2	grey
TMX1	grey
TMX2	grey
TMX3	grey
TMX4	grey
TNC	grey
TNFAIP1	grey
TNFAIP2	grey
TNFAIP3	turquoise
TNFAIP6	grey
TNFAIP8	grey
TNFAIP8L1	grey
TNFAIP8L2	blue
TNFRSF10A	grey
TNFRSF10B	grey
TNFRSF10D	grey
TNFRSF11A	grey
TNFRSF12A	grey
TNFRSF13B	grey
TNFRSF13C	grey
TNFRSF14	grey
TNFRSF17	grey
TNFRSF18	grey
TNFRSF19	grey
TNFRSF1A	grey
TNFRSF1B	grey
TNFRSF21	grey
TNFRSF25	grey
TNFRSF4	grey
TNFRSF8	grey
TNFRSF9	grey
TNFSF10	grey
TNFSF11	grey
TNFSF12	grey
TNFSF13	grey
TNFSF13B	grey
TNFSF14	grey
TNFSF15	grey
TNFSF4	grey
TNFSF8	grey
TNFSF9	grey
TNIK	grey
TNIP1	grey
TNIP2	grey
TNIP3	grey
TNK1	grey
TNK2	grey
TNKS	grey
TNKS1BP1	grey
TNKS2	turquoise
TNN	grey
TNNC1	grey
TNNC2	grey
TNNI1	grey
TNNI2	grey
TNNT3	grey
TNPO1	grey
TNPO2	grey
TNPO3	grey
TNRC18	grey
TNRC6A	grey
TNRC6B	grey
TNRC6C	grey
TNS1	grey
TNS3	grey
TNS4	grey
TOB1	grey
TOB2	grey
TOE1	grey
TOLLIP	grey
TOM1	grey
TOM1L1	grey
TOM1L2	grey
TOMM20	grey
TOMM20L	grey
TOMM22	grey
TOMM34	grey
TOMM40	yellow
TOMM40L	grey
TOMM5	grey
TOMM7	grey
TONSL	grey
TOP1	grey
TOP1MT	grey
TOP1P1	grey
TOP2A	grey
TOP2B	brown
TOP3A	grey
TOP3B	grey
TOPBP1	grey
TOPORS	blue
TOR1A	grey
TOR1AIP1	grey
TOR1AIP2	grey
TOR1B	grey
TOR2A	grey
TOR3A	grey
TOX	grey
TOX2	grey
TOX4	grey
TP53	grey
TP53BP1	grey
TP53BP2	grey
TP53I11	grey
TP53I13	grey
TP53I3	grey
TP53INP1	grey
TP53INP2	turquoise
TP53RK	grey
TP53TG1	grey
TP53TG5	grey
TP63	grey
TP73	grey
TP73-AS1	grey
TPBG	grey
TPCN1	grey
TPCN2	grey
TPD52	grey
TPD52L1	grey
TPD52L2	grey
TPGS1	yellow
TPGS2	grey
TPH1	grey
TPI1	grey
TPI1P2	grey
TPK1	grey
TPM1	grey
TPM2	grey
TPM3	grey
TPM4	grey
TPMT	grey
TPP1	grey
TPP2	grey
TPPP	grey
TPPP3	grey
TPR	grey
TPRA1	grey
TPRG1	grey
TPRG1L	grey
TPRKB	grey
TPRN	grey
TPRXL	grey
TPST1	grey
TPST2	grey
TPT1	grey
TPT1-AS1	grey
TPTE2	grey
TPTE2P1	grey
TPTE2P6	grey
TPTEP1	grey
TPX2	grey
TRA2A	grey
TRA2B	grey
TRABD	grey
TRADD	blue
TRAF1	grey
TRAF2	grey
TRAF3	grey
TRAF3IP1	grey
TRAF3IP2	grey
TRAF3IP2-AS1	grey
TRAF3IP3	blue
TRAF4	turquoise
TRAF5	grey
TRAF6	grey
TRAF7	grey
TRAFD1	grey
TRAIP	grey
TRAK1	grey
TRAK2	grey
TRAM1	grey
TRAM2	grey
TRANK1	grey
TRAP1	grey
TRAPPC1	grey
TRAPPC10	grey
TRAPPC11	grey
TRAPPC12	grey
TRAPPC2	grey
TRAPPC2L	grey
TRAPPC3	grey
TRAPPC4	grey
TRAPPC5	grey
TRAPPC6A	grey
TRAPPC6B	grey
TRAPPC8	grey
TRAPPC9	grey
TRAT1	grey
TRDMT1	grey
TREM1	grey
TREML1	grey
TREML2	grey
TRERF1	grey
TREX2	grey
TRHR	grey
TRIAP1	grey
TRIB1	grey
TRIB2	grey
TRIB3	grey
TRIL	grey
TRIM11	grey
TRIM13	grey
TRIM14	grey
TRIM16	grey
TRIM16L	grey
TRIM17	grey
TRIM2	grey
TRIM21	grey
TRIM22	grey
TRIM23	grey
TRIM24	grey
TRIM25	grey
TRIM28	grey
TRIM3	grey
TRIM32	grey
TRIM33	brown
TRIM34	grey
TRIM35	grey
TRIM36	grey
TRIM37	grey
TRIM38	grey
TRIM4	grey
TRIM41	grey
TRIM44	grey
TRIM45	grey
TRIM46	grey
TRIM47	grey
TRIM5	grey
TRIM52	turquoise
TRIM56	grey
TRIM58	grey
TRIM59	grey
TRIM6	grey
TRIM61	grey
TRIM62	grey
TRIM65	grey
TRIM66	grey
TRIM67	grey
TRIM68	grey
TRIM69	grey
TRIM7	grey
TRIM71	grey
TRIM72	grey
TRIM8	grey
TRIM9	grey
TRIO	grey
TRIOBP	grey
TRIP10	grey
TRIP11	grey
TRIP12	grey
TRIP13	grey
TRIP4	grey
TRIP6	grey
TRIT1	grey
TRMT1	grey
TRMT11	grey
TRMT112	blue
TRMT12	grey
TRMT1L	grey
TRMT2A	grey
TRMT2B	grey
TRMT5	grey
TRMT6	grey
TRMT61A	grey
TRMT61B	grey
TRMU	grey
TRNAU1AP	grey
TRNT1	grey
TRO	grey
TROAP	grey
TRPA1	grey
TRPC1	grey
TRPC3	grey
TRPC4AP	grey
TRPC5	grey
TRPM2	grey
TRPM3	grey
TRPM4	grey
TRPM6	grey
TRPM7	brown
TRPM8	grey
TRPS1	grey
TRPT1	grey
TRPV1	grey
TRPV2	blue
TRPV3	grey
TRPV6	grey
TRRAP	grey
TRUB1	grey
TRUB2	grey
TSC1	grey
TSC2	grey
TSC22D1	grey
TSC22D1-AS1	grey
TSC22D2	grey
TSC22D3	grey
TSC22D4	grey
TSEN15	grey
TSEN2	grey
TSEN54	grey
TSFM	grey
TSG101	grey
TSGA10	grey
TSGA10IP	grey
TSHR	grey
TSHZ1	grey
TSHZ2	grey
TSHZ3	grey
TSIX	grey
TSKS	grey
TSKU	grey
TSLP	grey
TSN	grey
TSNARE1	grey
TSNAX	grey
TSNAXIP1	grey
TSPAN1	grey
TSPAN10	grey
TSPAN12	grey
TSPAN13	grey
TSPAN14	grey
TSPAN15	grey
TSPAN16	grey
TSPAN17	grey
TSPAN18	grey
TSPAN2	grey
TSPAN3	grey
TSPAN31	turquoise
TSPAN32	grey
TSPAN33	grey
TSPAN4	grey
TSPAN5	grey
TSPAN6	grey
TSPAN7	grey
TSPAN9	grey
TSPO	grey
TSPO2	grey
TSPY26P	grey
TSPYL1	grey
TSPYL2	turquoise
TSPYL4	grey
TSPYL5	grey
TSPYL6	grey
TSR1	grey
TSR2	grey
TSSC4	grey
TSSK3	grey
TSSK4	grey
TSSK6	grey
TST	grey
TSTD1	grey
TSTD2	grey
TTBK2	grey
TTC1	turquoise
TTC12	grey
TTC13	grey
TTC14	grey
TTC16	grey
TTC17	grey
TTC19	grey
TTC21A	grey
TTC21B	grey
TTC22	grey
TTC23	grey
TTC23L	grey
TTC24	grey
TTC26	grey
TTC27	grey
TTC28	grey
TTC28-AS1	grey
TTC3	brown
TTC30A	grey
TTC30B	grey
TTC31	grey
TTC32	grey
TTC33	grey
TTC34	grey
TTC36	grey
TTC37	grey
TTC38	grey
TTC39A	grey
TTC39B	grey
TTC39C	grey
TTC3P1	grey
TTC4	grey
TTC5	grey
TTC7A	yellow
TTC7B	grey
TTC8	grey
TTC9	grey
TTC9C	grey
TTF1	grey
TTF2	grey
TTI1	grey
TTI2	grey
TTK	grey
TTL	grey
TTLL1	grey
TTLL10	grey
TTLL11	grey
TTLL12	grey
TTLL2	grey
TTLL3	grey
TTLL4	grey
TTLL5	grey
TTLL7	grey
TTN	grey
TTPAL	grey
TTTY10	grey
TTTY14	grey
TTYH2	grey
TTYH3	grey
TUB	grey
TUBA1A	grey
TUBA1B	grey
TUBA1C	grey
TUBA3D	grey
TUBA3E	grey
TUBA4A	grey
TUBA4B	grey
TUBA8	grey
TUBB1	grey
TUBB2A	grey
TUBB2B	grey
TUBB3	grey
TUBB4A	grey
TUBB4B	grey
TUBB6	grey
TUBBP5	grey
TUBD1	grey
TUBE1	grey
TUBG1	grey
TUBG2	grey
TUBGCP2	grey
TUBGCP3	grey
TUBGCP4	grey
TUBGCP5	grey
TUBGCP6	grey
TUFM	grey
TUFT1	grey
TUG1	brown
TULP2	grey
TULP3	grey
TULP4	grey
TUSC2	grey
TUSC3	grey
TUT1	grey
TWF1	grey
TWF2	blue
TWIST1	grey
TWSG1	grey
TXK	grey
TXLNA	grey
TXLNB	grey
TXLNG	grey
TXN	grey
TXN2	grey
TXNDC11	grey
TXNDC12	grey
TXNDC15	grey
TXNDC16	grey
TXNDC17	grey
TXNDC5	grey
TXNDC9	grey
TXNIP	grey
TXNL1	grey
TXNL4A	grey
TXNL4B	grey
TXNRD1	grey
TXNRD2	grey
TXNRD3	grey
TYK2	grey
TYMP	grey
TYMS	grey
TYRO3	grey
TYRO3P	grey
TYROBP	grey
TYSND1	grey
TYW1	grey
TYW1B	grey
TYW3	grey
TYW5	grey
U2AF1	grey
U2AF1L4	grey
U2AF2	grey
U2SURP	brown
UACA	grey
UAP1	grey
UAP1L1	grey
UBA1	grey
UBA2	grey
UBA3	turquoise
UBA5	grey
UBA52	grey
UBA6	grey
UBA7	grey
UBAC1	grey
UBAC2	grey
UBAC2-AS1	grey
UBAP1	grey
UBAP1L	grey
UBAP2	grey
UBAP2L	grey
UBASH3A	grey
UBASH3B	grey
UBB	grey
UBC	grey
UBE2A	grey
UBE2B	blue
UBE2C	grey
UBE2D1	grey
UBE2D2	grey
UBE2D3	grey
UBE2D4	grey
UBE2E1	grey
UBE2E2	grey
UBE2E3	grey
UBE2F	grey
UBE2G1	grey
UBE2G2	grey
UBE2H	grey
UBE2I	grey
UBE2J1	grey
UBE2J2	grey
UBE2K	grey
UBE2L3	grey
UBE2L6	grey
UBE2M	grey
UBE2N	grey
UBE2NL	grey
UBE2O	grey
UBE2Q1	grey
UBE2Q2	grey
UBE2Q2P1	grey
UBE2R2	grey
UBE2S	turquoise
UBE2T	grey
UBE2V1	grey
UBE2V2	grey
UBE2W	grey
UBE2Z	grey
UBE3A	brown
UBE3B	grey
UBE3C	grey
UBE3D	grey
UBE4A	grey
UBE4B	grey
UBFD1	grey
UBIAD1	grey
UBL3	grey
UBL4A	grey
UBL5	grey
UBL7	blue
UBLCP1	grey
UBN1	grey
UBN2	grey
UBOX5	grey
UBP1	grey
UBQLN1	grey
UBQLN2	grey
UBQLN4	grey
UBQLNL	grey
UBR1	grey
UBR2	grey
UBR3	brown
UBR4	grey
UBR5	brown
UBR7	grey
UBTD1	grey
UBTD2	grey
UBTF	grey
UBXN1	grey
UBXN10	grey
UBXN11	grey
UBXN2A	grey
UBXN2B	grey
UBXN4	grey
UBXN6	grey
UBXN7	grey
UBXN8	grey
UCHL3	grey
UCHL5	grey
UCK1	grey
UCK2	grey
UCKL1	grey
UCKL1-AS1	grey
UCN	grey
UCP2	grey
UCP3	grey
UEVLD	grey
UFC1	grey
UFL1	grey
UFM1	grey
UFSP1	grey
UFSP2	grey
UGCG	grey
UGDH	grey
UGGT1	grey
UGGT2	grey
UGP2	grey
UGT3A2	grey
UGT8	grey
UHMK1	grey
UHRF1	grey
UHRF1BP1	grey
UHRF1BP1L	grey
UHRF2	grey
UIMC1	grey
ULBP1	grey
ULBP2	grey
ULBP3	grey
ULK1	grey
ULK2	grey
ULK3	grey
ULK4	grey
