ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	class	class2
GO:0098772	molecular function regulator	193	-0.22262991684533	-1.39422638505365	0.0251584394838074	0.154184843166047	0.128597449483433	169	tags=17%, list=10%, signal=17%	TFPI2/LTA/PPP1R35/FGD3/AMH/SERPINB9/CCL28/DOCK9/SEMA4D/RASGRP1/PTGIR/RGS3/RGS1/SH2D3A/EFNA5/GDF11/RAB27B/RASAL3/THY1/GDF10/CDKN2D/RHOH/CRH/RGS9/CCL5/SPOCK2/SLA2/LEF1/FLT3LG/DPP4/IL32/MAL	MF	imDC
GO:0046883	regulation of hormone secretion	25	-0.403016311219869	-1.58531405977761	0.0251826142351363	0.154184843166047	0.128597449483433	307	tags=36%, list=19%, signal=30%	PASK/CDK16/RAB11FIP5/SLC9B2/FFAR3/EFNA5/CRH/CCL5/DPP4	BP	imDC
GO:0042802	identical protein binding	189	-0.228793419423369	-1.4296940657551	0.0251921639335176	0.154184843166047	0.128597449483433	234	tags=21%, list=14%, signal=21%	WRAP53/NT5C/CD2/CD79B/TIGIT/ZNF837/CDR2L/BAG2/APBA2/EHD2/ABCD2/ADD2/SLC9B2/PRPF19/GCH1/HIP1R/DGKD/APOBEC3G/RASGRP1/ACSL6/RBKS/ETS1/EPHX2/FHL2/CD28/RASAL3/STAT4/FOXP3/KIT/FLT4/PRF1/ADORA2A/NCR3/CLC/CD6/CCL5/CD3E/CD3G/DPP4/CD247	MF	imDC
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	19	0.419524916335829	1.67873081917887	0.0252882944760297	0.154184843166047	0.128597449483433	314	tags=47%, list=19%, signal=39%	DHRS9/PTGR1/RDH12/HSD17B12/HSD3B7/ADH4/PTGR2/HSD3B1/UEVLD	MF	imDC
GO:0098657	import into cell	22	0.389292898605768	1.64794038312136	0.0252933893213032	0.154184843166047	0.128597449483433	462	tags=55%, list=28%, signal=40%	KCNJ1/SLC1A3/CLN8/TREM2/ATP1B1/CD36/NOS1/SLC36A4/SLC8A1/SLC9A7/SLC6A2/SLC6A3	BP	imDC
GO:0009967	positive regulation of signal transduction	161	-0.23748162707622	-1.43835838017797	0.025301780246782	0.154184843166047	0.128597449483433	196	tags=19%, list=12%, signal=19%	RTKN2/GADD45B/PRKCH/NDFIP2/HIP1R/HPSE/DGKD/SEMA4D/RASGRP1/UBD/PYHIN1/CYFIP2/IGFBP4/ZBP1/ITM2C/GDF11/TESPA1/CD28/ZAP70/KIT/FLT4/GDF10/CARD11/ADORA2A/IL18R1/CRH/IGSF11/CCL5/LEF1/CCR7/CD3E	BP	imDC
GO:0043067	regulation of programmed cell death	146	-0.247795552506189	-1.47813816439296	0.0255589900228178	0.155335786956858	0.129557391024753	209	tags=21%, list=13%, signal=20%	AVP/BCL3/RTKN2/GADD45B/PRKCH/LTA/HIP1R/SERPINB9/CD248/SEMA4D/UBD/JAK3/ZBP1/ITM2C/TNFRSF25/FHL2/CD28/KIT/FLT4/PRF1/CARD11/CDKN2D/ADORA2A/IL2RB/RNF157/CCL5/PRKCQ/LEF1/CCR7/CD3E/CD3G	BP	imDC
GO:0043087	regulation of GTPase activity	49	-0.321072198116845	-1.55001764453394	0.0259052719142498	0.156679964256249	0.130678498448841	183	tags=31%, list=11%, signal=28%	PBXIP1/TBC1D10C/RASGRP2/FGD3/DOCK9/SEMA4D/RASGRP1/RGS1/EFNA5/PLXNA4/RASAL3/THY1/EPHA1/CCL5/CCR7	BP	imDC
GO:0061024	membrane organization	80	0.243530845845956	1.43876015152851	0.025918023123779	0.156679964256249	0.130678498448841	379	tags=38%, list=23%, signal=30%	DCSTAMP/CD9/NEK6/AAK1/CLN8/TREM2/RAB20/ITGB2/ATP1B1/CD36/GCLC/ANXA2/FNBP1L/APOE/MYADM/CCDC47/PI4KA/ATP2C1/ANK2/ABCD1/ATP9A/FA2H/ARL8B/COL5A1/HSPA9/LAPTM5/SUN5/VPS8/HSP90AA1/PACSIN2	BP	imDC
GO:0006650	glycerophospholipid metabolic process	21	0.416387774838764	1.7344549579052	0.0259956479835627	0.15673238160912	0.130722216999571	318	tags=52%, list=20%, signal=43%	APOC1/PLA2G4A/PLA2G15/PIGA/CDS1/MBOAT1/OSBPL10/PI4KA/GPAT2/TTC7B/PDGFA	BP	imDC
GO:0098862	cluster of actin-based cell projections	10	0.544552736552764	1.71761855747575	0.0262073544231984	0.157590784666482	0.131438165737066	184	tags=50%, list=11%, signal=45%	CDH23/EPS8/CD36/CAPZA2/DOCK4	CC	imDC
GO:0005840	ribosome	15	-0.480173211594536	-1.61786083785785	0.0263001850042192	0.157731716397336	0.131555709464238	780	tags=93%, list=48%, signal=49%	RPL6/RPL17/RPS8/RPS23/EEF2/RPS28/MRPL49/RPL13A/RPLP2/RPS16/RPL3/RPS26/RPL28/RPL13	CC	imDC
GO:0008285	negative regulation of cell population proliferation	75	0.256801712882144	1.48558664262063	0.0266214512682047	0.158722130611986	0.132381761748761	215	tags=28%, list=13%, signal=25%	ALDH1A2/FLT1/RARRES1/CD109/CD9/TREM2/FTH1/CLMN/SPRY2/PPARG/TP53I11/FGFRL1/CYP27B1/LGALS9/CEBPB/APOE/BCHE/LGALS9C/TLR2/SOD2/RGCC	BP	imDC
GO:0042626	ATPase-coupled transmembrane transporter activity	18	0.434221889558611	1.72981774061851	0.026654208118821	0.158722130611986	0.132381761748761	311	tags=50%, list=19%, signal=41%	ATP1B1/ATP6V1H/SLC4A8/ATP6V1D/ABCC5/ABCB9/ATP2C1/ABCD1/ATP7A	MF	imDC
GO:0022626	cytosolic ribosome	12	-0.524783147459727	-1.66473308378844	0.0267060578009708	0.158722130611986	0.132381761748761	780	tags=100%, list=48%, signal=52%	RPL17/RPS8/RPS23/RPS28/RPL13A/RPLP2/RPS16/RPL3/RPS26/RPL28/RPL13	CC	imDC
GO:0003735	structural constituent of ribosome	13	-0.525108493490391	-1.70408130193421	0.0267446440934406	0.158722130611986	0.132381761748761	780	tags=100%, list=48%, signal=52%	RPL17/RPS8/RPS23/RPS28/MRPL49/RPL13A/RPLP2/RPS16/RPL3/RPS26/RPL28/RPL13	MF	imDC
GO:0031341	regulation of cell killing	15	-0.475759877055507	-1.60299086814141	0.0273600742557386	0.161742440007646	0.134900842593267	187	tags=47%, list=12%, signal=42%	LAG3/IL12RB1/SERPINB9/RASGRP1/PRF1/SH2D1A/NCR3	BP	imDC
GO:0046034	ATP metabolic process	24	0.386919823042311	1.6815755363873	0.027415946010676	0.161742440007646	0.134900842593267	388	tags=50%, list=24%, signal=39%	FBP1/HK3/TREM2/ATP1B1/AK4/PFKFB2/ABCD1/SPHK2/ATP7A/NDUFA3/GCK/FXN	BP	imDC
GO:0042060	wound healing	50	0.296293674374972	1.58740410552191	0.0274670399661027	0.161742440007646	0.134900842593267	384	tags=44%, list=24%, signal=35%	CD109/CD9/TREML1/PLAUR/ENTPD1/F3/PLA2G4A/CD36/ANXA2/TBXA2R/APOE/SDC1/CLEC7A/TGFBR1/SRC/ARL8B/PDGFA/COL5A1/PPARD/SRSF6/ACVRL1/FERMT1	BP	imDC
GO:0048878	chemical homeostasis	115	0.227930298235345	1.48471039342849	0.0281902312246559	0.165572081585641	0.138094944745289	287	tags=30%, list=18%, signal=26%	CDH23/TFRC/FABP4/HK3/SLC1A3/MCOLN3/CLN8/CCRL2/TREM2/FTH1/RAB20/STEAP3/ATP1B1/PPARG/CD36/GCLC/ATP6V1H/TBXA2R/CYP27B1/TRPC6/IL18/APOE/ATP6AP2/SLC4A8/SLC30A9/SOD2/HVCN1/CCDC47/NOS1/ATP2C1/ANK2/ABCD1/SRC/FA2H	BP	imDC
GO:0006897	endocytosis	64	0.265899560563218	1.51144010392197	0.0283317116244864	0.165974176604272	0.138430311002984	277	tags=31%, list=17%, signal=27%	APOC1/TFRC/CD9/AAK1/TREM2/RABEPK/MYO6/CTTN/CD163/ITGB2/CD36/ATP6V1H/ANXA2/FNBP1L/APOE/RUFY2/CLEC7A/ANK2/ATP9A/SRC	BP	imDC
GO:0006793	phosphorus metabolic process	261	0.180937921159158	1.35501286402667	0.0285236339955582	0.166535256095718	0.13889827782823	293	tags=26%, list=18%, signal=25%	FLT1/APOC1/TFRC/FABP4/FBP1/CD109/HK3/NEK6/PLAUR/ENTPD1/AAK1/CLN8/DOCK3/TREM2/SMPDL3A/SSH2/WWTR1/CHP2/PLA2G4A/PLA2G15/SLC22A13/CAB39L/SPRY2/CCNYL1/ITGB2/RAPGEF3/AK4/PPIP5K1/PPARG/CD36/ACSBG1/RRM2B/PIGA/ANXA2/SRD5A3/TRPC6/HSD17B12/CDS1/IL18/KMO/PFKFB2/PTPRG/APOE/MBOAT1/TLR2/MYADM/RGCC/DPYD/HAAO/OSBPL10/ALPK1/NOS1/PI4KA/CDC42BPA/TPK1/PRRT1/GPAT2/CLEC7A/MATK/TGFBR1/ABCD1/SRC/TTC7B/PLCL1/SPHK2/RET/FGFR1	BP	imDC
GO:0002437	inflammatory response to antigenic stimulus	12	-0.522071241886938	-1.65613029433343	0.0285740210634975	0.166535256095718	0.13889827782823	168	tags=50%, list=10%, signal=45%	LTA/RASGRP1/CD28/IL2RA/CD6/CCR7	BP	imDC
GO:0050853	B cell receptor signaling pathway	10	-0.559531150354813	-1.66425916167872	0.0292268762591862	0.169904577332814	0.141708451050732	523	tags=80%, list=32%, signal=55%	CD79A/GPS2/FOXP1/LCK/CTLA4/CD79B/PRKCH/ITK	BP	imDC
GO:0051129	negative regulation of cellular component organization	74	0.24805767170417	1.43274536916925	0.0294346829980057	0.170676108302212	0.142351944359313	421	tags=41%, list=26%, signal=31%	APOC1/TFRC/EPS8/TREM2/SSH2/SPRY2/RAPGEF3/PPARG/GCLC/TRPC6/CAPZA2/PTPRG/APOE/TLR2/MYADM/AVIL/CAPG/SRC/RTN4R/FEZ2/SEMA7A/MDM2/ACVRL1/RAP1GAP/PACSIN2/FXN/PINX1/F11R/ZNF365/LGALS3	BP	imDC
GO:0019900	kinase binding	82	-0.277134703597421	-1.49964430931354	0.0298415401491971	0.171526756256621	0.143061424974263	231	tags=24%, list=14%, signal=22%	RNF138/CD2/CDC25B/PTPRK/ADD2/DLG3/GCH1/DGKD/IL15RA/PIK3IP1/LAX1/CD28/THY1/CDKN2D/EPHA1/RHOH/NELL2/CD3E/FLT3LG/CD247	MF	imDC
GO:0010876	lipid localization	41	0.306141701763169	1.52848392989978	0.0298838980255372	0.171526756256621	0.143061424974263	353	tags=39%, list=22%, signal=31%	APOC1/FABP4/CLN8/TREM2/PLA2G4A/PPARG/CD36/ANXA2/CDS1/APOE/OSBPL10/ABCD1/ATP9A/ARL8B/PPARD/SCP2	BP	imDC
GO:0030666	endocytic vesicle membrane	26	0.369593438478896	1.65755201010243	0.0298843595362314	0.171526756256621	0.143061424974263	352	tags=46%, list=22%, signal=37%	TFRC/CYBB/CD9/RAB20/CD163/CD36/APOE/TLR2/HVCN1/ATP7A/CACNG3/MDM2	CC	imDC
GO:0098588	bounding membrane of organelle	216	0.187952216604976	1.36029229961921	0.029923255813184	0.171526756256621	0.143061424974263	321	tags=29%, list=20%, signal=27%	DCSTAMP/TFRC/CYBB/ST3GAL6/CD109/CD9/MCOLN3/PLAUR/CLN8/CLMN/LHFPL2/RABEPK/PLA2G4A/MYO6/CLEC12A/RAB20/CNIH3/CD163/STEAP3/ITGB2/CD36/ATP6V1H/ANXA2/GALNT7/CYP27B1/PDLIM4/RTN1/SCAMP1/KMO/APOE/ATP6AP2/IFNGR2/HS2ST1/TLR2/HVCN1/ATP6V1D/CCDC47/TM6SF1/PI4KA/ABCC5/NAT8L/PRRT1/GPAT2/ABCB9/ASPH/ATP2C1/SLC17A9/ABCD1/ATP9A/HSD3B1/NOTCH3/GALNTL6/CYSTM1/SPHK2/ALDH3A2/ARL8B/RET/GALNT6/ATP7A/PDGFA/PEX10/TMEM87B	CC	imDC
GO:0022898	regulation of transmembrane transporter activity	30	0.34828775769189	1.63328732474073	0.0299586987390579	0.171526756256621	0.143061424974263	487	tags=63%, list=30%, signal=45%	RASGRF1/TREM2/CNIH3/ATP1B1/TRPC6/GEM/IFNGR2/NOS1/PRRT1/ANK2/ACTN2/SPHK2/ATP7A/KCNE4/CACNG3/NETO2/NEDD4L/CAB39/FXYD6	BP	imDC
GO:1905952	regulation of lipid localization	18	0.426386888027315	1.69860530068282	0.0307812578916935	0.175793465296028	0.146620062054853	175	tags=39%, list=11%, signal=35%	APOC1/TREM2/PLA2G4A/PPARG/CD36/ANXA2/APOE	BP	imDC
GO:0034754	cellular hormone metabolic process	18	0.425986398475279	1.69700986307661	0.0311251790028318	0.177312109958488	0.147886683509036	274	tags=39%, list=17%, signal=33%	ALDH1A2/DHRS9/SRD5A3/RDH12/HSD17B12/ADH4/HSD3B1	BP	imDC
GO:0009117	nucleotide metabolic process	37	0.331792090918612	1.6107926895976	0.031344479166936	0.178115002866114	0.148556334156978	284	tags=41%, list=17%, signal=34%	FBP1/HK3/TREM2/SLC22A13/AK4/ACSBG1/RRM2B/HSD17B12/KMO/PFKFB2/DPYD/HAAO/NOS1/ABCD1/SPHK2	BP	imDC
GO:0071345	cellular response to cytokine stimulus	91	-0.270750806972339	-1.48769744696281	0.0317862338064373	0.179620907494713	0.149812329820538	205	tags=24%, list=13%, signal=22%	SELPLG/RNF125/IL12RB1/CXCR6/IL4R/CXCR3/IL15RA/PYHIN1/JAK3/ZBP1/TNFRSF25/IL2RA/STAT4/KIT/IL18R1/IL2RB/CCL5/SPOCK2/LEF1/CCR7/TCF7/IFITM1	BP	imDC
GO:0005125	cytokine activity	24	-0.421038397981958	-1.6333390577881	0.0318531428718713	0.179620907494713	0.149812329820538	363	tags=46%, list=22%, signal=36%	IL16/BMP1/IL1F10/CMTM8/LTA/CCL28/GDF11/GDF10/CCL5/FLT3LG/IL32	MF	imDC
GO:0012505	endomembrane system	442	0.161520279350826	1.26898428038219	0.0319314366742165	0.179620907494713	0.149812329820538	323	tags=26%, list=20%, signal=28%	DCSTAMP/FLT1/APOC1/TFRC/CYBB/ST3GAL6/CD109/HK3/CD9/MCOLN3/TREML1/PLAUR/AAK1/CLN8/PDE4DIP/FTH1/DHRS9/KIF1B/CLMN/LHFPL2/RABEPK/PLA2G4A/MYO6/CLEC12A/RAB20/CNIH3/FGD6/SLC22A13/CTTN/STEAP3/ITGB2/RAPGEF3/RASD1/CD36/ACSBG1/PIGA/PADI2/SCD/FGFRL1/ANXA2/TBXA2R/CAPN11/SRD5A3/GALNT7/RDH12/HSD17B12/CDS1/PDLIM4/RTN1/HSD3B7/SCAMP1/KPNA3/APOE/BCHE/ATP6AP2/IFNGR2/DOCK4/USP6/JAKMIP3/SLC4A8/HS2ST1/SDC1/RUFY2/MBOAT1/TLR2/SLC30A9/FGD4/HVCN1/ATP6V1D/GABRB1/CCDC47/NOS1/ABCC5/NAT8L/CAND1/CERS3/PRRT1/ABCB9/ASPH/ATP2C1/ANK2/SLC17A9/TGFBR1/ABCD1/SUMF1/ATP9A/SFTPA2/VASH1/RNASET2/HSD3B1/NOTCH3/SRC/ACTN2/GALNTL6/CYSTM1/SPHK2/SEL1L/FA2H/ALDH3A2/ARL8B/RTN4R/RAB3GAP1/RET/GALNT6/TAPT1/UGGT2/TMEM201/ATP7A/S100A11/CSDE1/PDGFA/TMEM87B/COL5A1/TCL1A	CC	imDC
GO:0003013	circulatory system process	61	0.265284791843994	1.484086659227	0.0320005067031034	0.179620907494713	0.149812329820538	416	tags=43%, list=26%, signal=33%	TFRC/SLC1A3/WWTR1/ATP1B1/FOXC1/PPARG/CD36/GCLC/TBXA2R/APOE/ATP6AP2/DOCK4/SLC4A8/SOD2/NOS1/ABCC5/ANK2/SRC/KCNE4/LEPR/PPARD/MDM2/ACVRL1/SLC8A1/F11R/NEDD4L	BP	imDC
GO:0060249	anatomical structure homeostasis	39	0.319291419901305	1.5720531494579	0.0320046051629383	0.179620907494713	0.149812329820538	137	tags=21%, list=8%, signal=19%	DCSTAMP/CDH23/TFRC/LIPA/CLN8/WWTR1/FOXC1/RDH12	BP	imDC
GO:1902531	regulation of intracellular signal transduction	168	-0.23374187801518	-1.42992620006596	0.0320987223436333	0.179705408588863	0.149882807728503	240	tags=22%, list=15%, signal=21%	UBE3A/TBC1D10C/P2RX5/PDE4D/BCL3/RNF125/RTKN2/GADD45B/NDFIP2/FGD3/HPSE/DGKD/OTUD7A/SEMA4D/RASGRP1/PIK3IP1/UBD/PYHIN1/LAX1/IGFBP4/FHL2/CD28/RASAL3/ZAP70/KIT/FLT4/CARD11/CDKN2D/IL18R1/RHOH/LBH/CRH/RNF157/CCL5/SLA2/CCR7/CD3E	BP	imDC
GO:0031960	response to corticosteroid	16	0.41867216650133	1.58788802094397	0.0329204643426071	0.183853109215592	0.153342186165875	277	tags=44%, list=17%, signal=37%	IL1RN/CYBB/ACSBG1/BCHE/SDC1/HSD3B1/SRC	BP	imDC
GO:0007275	multicellular organism development	485	-0.188015529201592	-1.30733656130371	0.0338164251207729	0.188393956616463	0.15712946760194	264	tags=20%, list=16%, signal=23%	CMTM8/LCK/CHADL/FBXO31/CAMK2G/PIM1/PATZ1/PBXIP1/C21orf91/CTLA4/TBC1D32/UBE3A/CD2/P2RX5/CD79B/ATP8A2/PDLIM1/HOXB2/BCL3/SELPLG/SH2D2A/RTKN2/APBA2/UNCX/IL12RB1/PTPRK/PHGDH/PRKCH/ABCD2/ADD2/SLC9B2/DLG3/LTA/PRPF19/PLXDC1/IL4R/AMH/HIP1R/HPSE/DGKD/CD248/CXCR3/IL15RA/SLC4A10/SEMA4D/RASGRP1/UBD/JAK3/CYFIP2/ETS1/ABLIM1/ADAM19/ITM2C/RPL13/EFNA5/GDF11/FHL2/TESPA1/CD8A/PLXNA4/CD28/IL2RA/ZAP70/FOXP3/KIT/AXIN2/FLT4/GCNT4/THY1/ITK/GDF10/CARD11/EPHA1/ADORA2A/LZTS1/IL18R1/RHOH/CLC/LBH/GPR171/CRH/RNF157/EOMES/RGS9/PRKCQ/TMEM204/SPOCK2/LEF1/CCR7/CD3E/CD3G/TCF7/FLT3LG/THEMIS/MAL	BP	imDC
GO:0031410	cytoplasmic vesicle	243	0.179440771082614	1.32809643935537	0.034084173036592	0.188819289555895	0.157484215384336	293	tags=26%, list=18%, signal=25%	DCSTAMP/FLT1/TFRC/CYBB/CD109/HK3/SLC1A3/CD9/MCOLN3/TREML1/PLAUR/AAK1/FTH1/KIF1B/LHFPL2/PHLDA1/RABEPK/MYO6/CLEC12A/RAB20/CNIH3/CD163/STEAP3/ITGB2/ITGB5/CD36/ACSBG1/PADI2/FGFRL1/ANXA2/TBXA2R/CAPN11/PDLIM4/SCAMP1/FNBP1L/APOE/ATP6AP2/IFNGR2/USP6/SLC4A8/RUFY2/MARVELD2/TLR2/SLC30A9/HVCN1/ATP6V1D/PI4KA/ABCC5/CAND1/PRRT1/ANK2/SLC17A9/CAPG/TGFBR1/ATP9A/SFTPA2/RNASET2/SRC/ACTN2/CYSTM1/ARL8B/RET/FGFR1	CC	imDC
GO:0097708	intracellular vesicle	243	0.179440771082614	1.32809643935537	0.034084173036592	0.188819289555895	0.157484215384336	293	tags=26%, list=18%, signal=25%	DCSTAMP/FLT1/TFRC/CYBB/CD109/HK3/SLC1A3/CD9/MCOLN3/TREML1/PLAUR/AAK1/FTH1/KIF1B/LHFPL2/PHLDA1/RABEPK/MYO6/CLEC12A/RAB20/CNIH3/CD163/STEAP3/ITGB2/ITGB5/CD36/ACSBG1/PADI2/FGFRL1/ANXA2/TBXA2R/CAPN11/PDLIM4/SCAMP1/FNBP1L/APOE/ATP6AP2/IFNGR2/USP6/SLC4A8/RUFY2/MARVELD2/TLR2/SLC30A9/HVCN1/ATP6V1D/PI4KA/ABCC5/CAND1/PRRT1/ANK2/SLC17A9/CAPG/TGFBR1/ATP9A/SFTPA2/RNASET2/SRC/ACTN2/CYSTM1/ARL8B/RET/FGFR1	CC	imDC
GO:0031333	negative regulation of protein-containing complex assembly	15	0.448666899084359	1.66693653027562	0.0341419832852937	0.188819289555895	0.157484215384336	277	tags=53%, list=17%, signal=45%	EPS8/TREM2/SSH2/CAPZA2/MYADM/AVIL/CAPG/SRC	BP	imDC
GO:0032368	regulation of lipid transport	16	0.415961861008032	1.57760870941995	0.0342993196137974	0.189229013306217	0.15782594436497	175	tags=38%, list=11%, signal=34%	APOC1/TREM2/PLA2G4A/PPARG/ANXA2/APOE	BP	imDC
GO:0031532	actin cytoskeleton reorganization	16	0.415150684418567	1.5745321791599	0.0346440335067893	0.189749128098632	0.1582597446943	597	tags=75%, list=37%, signal=48%	EPS8/CTTN/RAPGEF3/PDLIM4/CDC42BPA/ATP2C1/F11R/NTRK3/MKLN1/BAIAP2L2/TRPM2/BCAR1	BP	imDC
GO:0045766	positive regulation of angiogenesis	11	0.512083301092328	1.67553111247923	0.0346440335067893	0.189749128098632	0.1582597446943	129	tags=45%, list=8%, signal=42%	FLT1/CYBB/F3/RAPGEF3/TBXA2R	BP	imDC
GO:1904018	positive regulation of vasculature development	11	0.512083301092328	1.67553111247923	0.0346440335067893	0.189749128098632	0.1582597446943	129	tags=45%, list=8%, signal=42%	FLT1/CYBB/F3/RAPGEF3/TBXA2R	BP	imDC
GO:0031984	organelle subcompartment	132	0.213726893066735	1.41989597562853	0.0347750440340686	0.19000883434961	0.158476351987241	311	tags=28%, list=19%, signal=25%	DCSTAMP/CYBB/PLAUR/CLN8/DHRS9/RABEPK/PLA2G4A/CNIH3/PIGA/SCD/SRD5A3/RDH12/HSD17B12/CDS1/RTN1/HSD3B7/SCAMP1/ATP6AP2/IFNGR2/MBOAT1/CCDC47/NAT8L/CERS3/ABCB9/ASPH/ATP2C1/ABCD1/ATP9A/SFTPA2/HSD3B1/NOTCH3/SEL1L/FA2H/ALDH3A2/RAB3GAP1/TAPT1/ATP7A	CC	imDC
GO:0034308	primary alcohol metabolic process	14	0.451489647181859	1.62072107045287	0.0353557123944019	0.192322322650388	0.160405910618172	459	tags=57%, list=28%, signal=41%	ALDH1A2/DHRS9/RDH12/ADH4/TPK1/ALDH3A2/ALDH3B1/ALDH1A1	BP	imDC
GO:0005615	extracellular space	278	0.174149069468523	1.30354622472121	0.0353676774605641	0.192322322650388	0.160405910618172	322	tags=27%, list=20%, signal=26%	FLT1/ALCAM/APOC1/TFRC/IL1RN/FABP4/ST3GAL6/FBP1/RARRES1/EPS8/CD109/CD9/DEFB132/ENTPD1/SMPDL3A/FTH1/F3/SSH2/MYO6/TXNRD1/EPPIN/PLA2G15/SLC22A13/PZP/ITGB2/ATP1B1/RAPGEF3/ITGB5/CD36/PTGR1/PADI2/ATP6V1H/ANXA2/GALNT7/CAPZA2/CTNND1/IL18/NCKAP1/KMO/LGALS9/PTPRG/APOE/BCHE/ATP6AP2/GALM/KIF3B/SDC1/SOD2/ATP6V1D/ST13/PI4KA/TIMP4/C5/CDC42BPA/CAND1/CAPG/SFTPA2/VASH1/RNASET2/SRC/ACTN2/CYSTM1/ARL8B/RTN4R/RAB3GAP1/AIF1L/SMS/SH3BGRL3/SEMA7A/S100A11/UEVLD/PLAA/PDGFA/COL5A1	CC	imDC
GO:0044242	cellular lipid catabolic process	15	0.446546161413753	1.6590573328098	0.0355178945613487	0.192678220376959	0.160702746149954	453	tags=60%, list=28%, signal=44%	APOC1/PLA2G4A/PLA2G15/SRD5A3/ABCD1/PPARD/SCP2/CEL/PCK2	BP	imDC
GO:0015075	ion transmembrane transporter activity	76	0.254867236980364	1.48304641308169	0.0358796741912946	0.194177379611458	0.161953115835894	543	tags=50%, list=33%, signal=35%	CYBB/KCNJ1/SLC1A3/MCOLN3/SLC22A13/ATP1B1/CD36/ATP6V1H/ANXA2/TRPC6/TMCO3/SLC4A8/SLC30A9/HVCN1/SLC5A7/ATP6V1D/GABRB1/ABCC5/ATP2C1/SLC17A9/ATP7A/SLC36A4/KCNE4/CACNG3/SLC8A1/SLC9A7/RTBDN/SLC6A2/SLC6A3/GABRR1/ANO5/ATP6V0B/CLCNKB/TCIRG1/SLC30A6/P2RX3/ANO2/SLC13A4	MF	imDC
GO:0002573	myeloid leukocyte differentiation	28	0.337040703755922	1.55864859815767	0.0361430541873716	0.195138152417804	0.162754445784363	277	tags=39%, list=17%, signal=33%	DCSTAMP/TFRC/MITF/CD109/TREM2/PPARG/ANXA2/CEBPB/TLR2/NKX2-3/SRC	BP	imDC
GO:0030659	cytoplasmic vesicle membrane	126	0.209564595050295	1.37848007578568	0.0363054215363099	0.195550291829461	0.163098189540768	292	tags=28%, list=18%, signal=25%	DCSTAMP/TFRC/CYBB/CD109/CD9/MCOLN3/PLAUR/KIF1B/LHFPL2/RABEPK/MYO6/CLEC12A/RAB20/CNIH3/CD163/STEAP3/ITGB2/CD36/ANXA2/PDLIM4/SCAMP1/APOE/ATP6AP2/IFNGR2/TLR2/HVCN1/ATP6V1D/PI4KA/ABCC5/PRRT1/SLC17A9/ATP9A/CYSTM1/ARL8B/RET	CC	imDC
GO:0050848	regulation of calcium-mediated signaling	12	-0.509725251933567	-1.61696596897926	0.0365852211484394	0.196203013399762	0.163642590192869	237	tags=50%, list=15%, signal=43%	TBC1D10C/P2RX5/FHL2/ZAP70/SLA2/CD3E	BP	imDC
GO:0046328	regulation of JNK cascade	10	-0.550727025750452	-1.63807233539733	0.0365992422707871	0.196203013399762	0.163642590192869	188	tags=40%, list=12%, signal=36%	GADD45B/RASGRP1/FLT4/CCR7	BP	imDC
GO:0070482	response to oxygen levels	32	0.342158736975269	1.60886513420086	0.0369330799385608	0.197526801647879	0.164746692184144	406	tags=53%, list=25%, signal=41%	CYBB/TREM2/ATP1B1/AK4/TRPC6/TLR2/SOD2/RGCC/NOS1/SRC/HIF3A/ATP7A/PPARD/MDM2/ACVRL1/SLC8A1/CYGB	BP	imDC
GO:0046890	regulation of lipid biosynthetic process	11	0.508880839681285	1.66505269281729	0.0370672208726938	0.197778856909937	0.164956918190565	318	tags=64%, list=20%, signal=52%	APOC1/CYP27B1/APOE/AVIL/ABCD1/SPHK2/PDGFA	BP	imDC
GO:1901605	alpha-amino acid metabolic process	17	0.437166370663495	1.68006869744867	0.037852173785292	0.201158482623826	0.167775685833937	311	tags=53%, list=19%, signal=43%	ART4/GCLC/KMO/HAAO/NOS1/NAT8L/CBS/SMS/ATP7A	BP	imDC
GO:0006869	lipid transport	38	0.312700953621756	1.53026617059236	0.037877620133303	0.201158482623826	0.167775685833937	353	tags=39%, list=22%, signal=32%	APOC1/FABP4/CLN8/TREM2/PLA2G4A/PPARG/CD36/ANXA2/APOE/OSBPL10/ABCD1/ATP9A/ARL8B/PPARD/SCP2	BP	imDC
GO:0032409	regulation of transporter activity	32	0.340904598630514	1.60296804832144	0.0380579357989655	0.201644960538575	0.168181431416849	416	tags=56%, list=26%, signal=43%	RASGRF1/TREM2/CNIH3/ATP1B1/PPARG/TRPC6/GEM/IFNGR2/NOS1/PRRT1/ANK2/ACTN2/SPHK2/ATP7A/KCNE4/CACNG3/NETO2/NEDD4L	BP	imDC
GO:0035821	modulation of process of other organism	11	-0.534245813038616	-1.64001683114376	0.0383806888420245	0.20278582405262	0.169132965530724	147	tags=36%, list=9%, signal=33%	SERPINB9/PRF1/CCL5/LEF1	BP	imDC
GO:0001649	osteoblast differentiation	24	-0.411396802608442	-1.59593630692635	0.0384784674247795	0.20278582405262	0.169132965530724	173	tags=29%, list=11%, signal=26%	FBL/SEMA4D/FHL2/AXIN2/GDF10/LEF1/IFITM1	BP	imDC
