##Databases: KEGG PATHWAY, Reactome, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
prostaglandin E receptor activity	Gene Ontology	GO:0004957	1	5	0.0197978536862	0.0786327513406	PTGER4	http://amigo.geneontology.org/amigo/term/GO:0004957
central nervous system neuron differentiation	Gene Ontology	GO:0021953	1	5	0.0197978536862	0.0786327513406	NR4A2	http://amigo.geneontology.org/amigo/term/GO:0021953
fructose-2,6-bisphosphate 2-phosphatase activity	Gene Ontology	GO:0004331	1	5	0.0197978536862	0.0786327513406	PFKFB3	http://amigo.geneontology.org/amigo/term/GO:0004331
cellular detoxification of aldehyde	Gene Ontology	GO:0110095	1	5	0.0197978536862	0.0786327513406	RDH11	http://amigo.geneontology.org/amigo/term/GO:0110095
programmed cell death	Gene Ontology	GO:0012501	1	5	0.0197978536862	0.0786327513406	SPATA2	http://amigo.geneontology.org/amigo/term/GO:0012501
positive regulation of membrane potential	Gene Ontology	GO:0045838	1	5	0.0197978536862	0.0786327513406	GLRX	http://amigo.geneontology.org/amigo/term/GO:0045838
Sin3-type complex	Gene Ontology	GO:0070822	1	5	0.0197978536862	0.0786327513406	PHF12	http://amigo.geneontology.org/amigo/term/GO:0070822
ankyrin repeat binding	Gene Ontology	GO:0071532	1	5	0.0197978536862	0.0786327513406	RELA	http://amigo.geneontology.org/amigo/term/GO:0071532
fructose 2,6-bisphosphate metabolic process	Gene Ontology	GO:0006003	1	5	0.0197978536862	0.0786327513406	PFKFB3	http://amigo.geneontology.org/amigo/term/GO:0006003
alpha DNA polymerase:primase complex	Gene Ontology	GO:0005658	1	5	0.0197978536862	0.0786327513406	PRIM1	http://amigo.geneontology.org/amigo/term/GO:0005658
myelin maintenance	Gene Ontology	GO:0043217	1	5	0.0197978536862	0.0786327513406	CXCR4	http://amigo.geneontology.org/amigo/term/GO:0043217
positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress	Gene Ontology	GO:0036091	1	5	0.0197978536862	0.0786327513406	NFE2L2	http://amigo.geneontology.org/amigo/term/GO:0036091
ErbB-3 class receptor binding	Gene Ontology	GO:0043125	1	5	0.0197978536862	0.0786327513406	PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0043125
regulation of programmed cell death	Gene Ontology	GO:0043067	1	5	0.0197978536862	0.0786327513406	CXCR4	http://amigo.geneontology.org/amigo/term/GO:0043067
COPII vesicle coating	Gene Ontology	GO:0048208	2	63	0.0199296026573	0.0786327513406	AREG|CSNK1D	http://amigo.geneontology.org/amigo/term/GO:0048208
nuclear body	Gene Ontology	GO:0016604	4	307	0.0204678986895	0.0801362593729	CDKN1A|FLI1|NGRN|RPA2	http://amigo.geneontology.org/amigo/term/GO:0016604
apoptotic signaling pathway	Gene Ontology	GO:0097190	2	64	0.0205082438928	0.0801362593729	CASP2|CASP1	http://amigo.geneontology.org/amigo/term/GO:0097190
extrinsic component of cytoplasmic side of plasma membrane	Gene Ontology	GO:0031234	2	65	0.0210938591651	0.081329739908	CDK16|RGS1	http://amigo.geneontology.org/amigo/term/GO:0031234
blood coagulation	Gene Ontology	GO:0007596	3	173	0.0211861827917	0.081329739908	IRF2|MAFF|PRKACB	http://amigo.geneontology.org/amigo/term/GO:0007596
T cell receptor signaling pathway	Gene Ontology	GO:0050852	3	174	0.0215002921929	0.081329739908	RELA|CD3D|PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0050852
trans-Golgi network	Gene Ontology	GO:0005802	3	174	0.0215002921929	0.081329739908	PI4K2A|ARL5B|CXCR4	http://amigo.geneontology.org/amigo/term/GO:0005802
rhythmic process	Gene Ontology	GO:0048511	2	66	0.0216863964196	0.081329739908	CREM|SIAH2	http://amigo.geneontology.org/amigo/term/GO:0048511
roof of mouth development	Gene Ontology	GO:0060021	2	66	0.0216863964196	0.081329739908	TIPARP|CSRNP1	http://amigo.geneontology.org/amigo/term/GO:0060021
cellular response to drug	Gene Ontology	GO:0035690	2	67	0.0222858038662	0.081329739908	NFE2L2|CXCR4	http://amigo.geneontology.org/amigo/term/GO:0035690
regulation of erythrocyte differentiation	Gene Ontology	GO:0045646	1	6	0.0230594676761	0.081329739908	HSPA9	http://amigo.geneontology.org/amigo/term/GO:0045646
negative regulation of B cell activation	Gene Ontology	GO:0050869	1	6	0.0230594676761	0.081329739908	TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:0050869
post-chaperonin tubulin folding pathway	Gene Ontology	GO:0007023	1	6	0.0230594676761	0.081329739908	TBCE	http://amigo.geneontology.org/amigo/term/GO:0007023
positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	Gene Ontology	GO:0061419	1	6	0.0230594676761	0.081329739908	NFE2L2	http://amigo.geneontology.org/amigo/term/GO:0061419
plasma membrane signaling receptor complex	Gene Ontology	GO:0098802	1	6	0.0230594676761	0.081329739908	TRAF4	http://amigo.geneontology.org/amigo/term/GO:0098802
regulation of viral process	Gene Ontology	GO:0050792	1	6	0.0230594676761	0.081329739908	CXCR4	http://amigo.geneontology.org/amigo/term/GO:0050792
negative regulation of glucocorticoid receptor signaling pathway	Gene Ontology	GO:2000323	1	6	0.0230594676761	0.081329739908	PER1	http://amigo.geneontology.org/amigo/term/GO:2000323
positive regulation of feeding behavior	Gene Ontology	GO:2000253	1	6	0.0230594676761	0.081329739908	NR4A3	http://amigo.geneontology.org/amigo/term/GO:2000253
cellular response to catecholamine stimulus	Gene Ontology	GO:0071870	1	6	0.0230594676761	0.081329739908	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0071870
neuron recognition	Gene Ontology	GO:0008038	1	6	0.0230594676761	0.081329739908	CXCR4	http://amigo.geneontology.org/amigo/term/GO:0008038
regulation of DNA-templated transcription in response to stress	Gene Ontology	GO:0043620	1	6	0.0230594676761	0.081329739908	RELA	http://amigo.geneontology.org/amigo/term/GO:0043620
regulation of necroptotic process	Gene Ontology	GO:0060544	1	6	0.0230594676761	0.081329739908	SPATA2	http://amigo.geneontology.org/amigo/term/GO:0060544
1-phosphatidylinositol 4-kinase activity	Gene Ontology	GO:0004430	1	6	0.0230594676761	0.081329739908	PI4K2A	http://amigo.geneontology.org/amigo/term/GO:0004430
peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	Gene Ontology	GO:0019800	1	6	0.0230594676761	0.081329739908	SPOCK2	http://amigo.geneontology.org/amigo/term/GO:0019800
neurotrophin TRKA receptor binding	Gene Ontology	GO:0005168	1	6	0.0230594676761	0.081329739908	PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0005168
translational termination	Gene Ontology	GO:0006415	1	6	0.0230594676761	0.081329739908	ETF1	http://amigo.geneontology.org/amigo/term/GO:0006415
humoral immune response mediated by circulating immunoglobulin	Gene Ontology	GO:0002455	1	6	0.0230594676761	0.081329739908	BCL3	http://amigo.geneontology.org/amigo/term/GO:0002455
regulation of hair cycle	Gene Ontology	GO:0042634	1	6	0.0230594676761	0.081329739908	PER1	http://amigo.geneontology.org/amigo/term/GO:0042634
AIM2 inflammasome complex	Gene Ontology	GO:0097169	1	6	0.0230594676761	0.081329739908	CASP1	http://amigo.geneontology.org/amigo/term/GO:0097169
RNA polymerase II transcription coactivator binding	Gene Ontology	GO:0001225	1	6	0.0230594676761	0.081329739908	RELA	http://amigo.geneontology.org/amigo/term/GO:0001225
entrainment of circadian clock	Gene Ontology	GO:0009649	1	6	0.0230594676761	0.081329739908	PER1	http://amigo.geneontology.org/amigo/term/GO:0009649
regulation of DNA recombination	Gene Ontology	GO:0000018	1	6	0.0230594676761	0.081329739908	KPNA2	http://amigo.geneontology.org/amigo/term/GO:0000018
insulin binding	Gene Ontology	GO:0043559	1	6	0.0230594676761	0.081329739908	PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0043559
growth hormone secretion	Gene Ontology	GO:0030252	1	6	0.0230594676761	0.081329739908	CDK16	http://amigo.geneontology.org/amigo/term/GO:0030252
regulation of removal of superoxide radicals	Gene Ontology	GO:2000121	1	6	0.0230594676761	0.081329739908	NFE2L2	http://amigo.geneontology.org/amigo/term/GO:2000121
steroid hormone binding	Gene Ontology	GO:1990239	1	6	0.0230594676761	0.081329739908	NR3C1	http://amigo.geneontology.org/amigo/term/GO:1990239
negative regulation of CREB transcription factor activity	Gene Ontology	GO:0032792	1	6	0.0230594676761	0.081329739908	DDIT3	http://amigo.geneontology.org/amigo/term/GO:0032792
cellular response to peptidoglycan	Gene Ontology	GO:0071224	1	6	0.0230594676761	0.081329739908	RELA	http://amigo.geneontology.org/amigo/term/GO:0071224
attachment of GPI anchor to protein	Gene Ontology	GO:0016255	1	6	0.0230594676761	0.081329739908	TP53INP2	http://amigo.geneontology.org/amigo/term/GO:0016255
demethylase activity	Gene Ontology	GO:0032451	1	6	0.0230594676761	0.081329739908	JMJD6	http://amigo.geneontology.org/amigo/term/GO:0032451
positive regulation of actin nucleation	Gene Ontology	GO:0051127	1	6	0.0230594676761	0.081329739908	WHAMM	http://amigo.geneontology.org/amigo/term/GO:0051127
negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	Gene Ontology	GO:1901621	1	6	0.0230594676761	0.081329739908	PRKACB	http://amigo.geneontology.org/amigo/term/GO:1901621
intracellular sequestering of iron ion	Gene Ontology	GO:0006880	1	6	0.0230594676761	0.081329739908	FTH1	http://amigo.geneontology.org/amigo/term/GO:0006880
negative regulation of vascular associated smooth muscle cell migration	Gene Ontology	GO:1904753	1	6	0.0230594676761	0.081329739908	NFE2L2	http://amigo.geneontology.org/amigo/term/GO:1904753
GTPase activity	Gene Ontology	GO:0003924	4	320	0.0233566635519	0.0820923980646	GSPT1|GIMAP7|RGS1|ARL4C	http://amigo.geneontology.org/amigo/term/GO:0003924
neutrophil degranulation	Gene Ontology	GO:0043312	5	482	0.0237568071037	0.0828292705613	DYNLT1|SLC2A3|FTH1|XRCC5|CD53	http://amigo.geneontology.org/amigo/term/GO:0043312
proteasome-mediated ubiquitin-dependent protein catabolic process	Gene Ontology	GO:0043161	3	181	0.023770530309	0.0828292705613	NFE2L2|DDIT3|SIAH2	http://amigo.geneontology.org/amigo/term/GO:0043161
fat cell differentiation	Gene Ontology	GO:0045444	2	70	0.0241247334012	0.0836324091243	NR4A2|NR4A3	http://amigo.geneontology.org/amigo/term/GO:0045444
protein stabilization	Gene Ontology	GO:0050821	3	183	0.0244421403664	0.083895143413	CDKN1A|USP36|PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0050821
intercellular bridge	Gene Ontology	GO:0045171	2	71	0.0247511089649	0.083895143413	NGRN|PRKACB	http://amigo.geneontology.org/amigo/term/GO:0045171
regulation of GTPase activity	Gene Ontology	GO:0043087	2	71	0.0247511089649	0.083895143413	BCL6|DYNLT1	http://amigo.geneontology.org/amigo/term/GO:0043087
positive regulation of I-kappaB kinase/NF-kappaB signaling	Gene Ontology	GO:0043123	3	185	0.0251239542285	0.083895143413	RELA|REL|CASP1	http://amigo.geneontology.org/amigo/term/GO:0043123
drug binding	Gene Ontology	GO:0008144	2	72	0.0253840996972	0.083895143413	NAMPT|CXCR4	http://amigo.geneontology.org/amigo/term/GO:0008144
positive regulation of protein catabolic process	Gene Ontology	GO:0045732	2	73	0.0260236553708	0.083895143413	TIPARP|TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:0045732
tertiary granule membrane	Gene Ontology	GO:0070821	2	73	0.0260236553708	0.083895143413	CD53|SLC2A3	http://amigo.geneontology.org/amigo/term/GO:0070821
B cell differentiation	Gene Ontology	GO:0030183	2	73	0.0260236553708	0.083895143413	BCL6|PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0030183
endoplasmic reticulum to Golgi vesicle-mediated transport	Gene Ontology	GO:0006888	3	188	0.0261657952761	0.083895143413	AREG|DCTN6|WHAMM	http://amigo.geneontology.org/amigo/term/GO:0006888
Schwann cell differentiation	Gene Ontology	GO:0014037	1	7	0.0263103112479	0.083895143413	NAB1	http://amigo.geneontology.org/amigo/term/GO:0014037
recognition of apoptotic cell	Gene Ontology	GO:0043654	1	7	0.0263103112479	0.083895143413	JMJD6	http://amigo.geneontology.org/amigo/term/GO:0043654
negative regulation of B cell receptor signaling pathway	Gene Ontology	GO:0050859	1	7	0.0263103112479	0.083895143413	LPXN	http://amigo.geneontology.org/amigo/term/GO:0050859
fusion of virus membrane with host plasma membrane	Gene Ontology	GO:0019064	1	7	0.0263103112479	0.083895143413	CXCR4	http://amigo.geneontology.org/amigo/term/GO:0019064
GPI anchor binding	Gene Ontology	GO:0034235	1	7	0.0263103112479	0.083895143413	TP53INP2	http://amigo.geneontology.org/amigo/term/GO:0034235
protein deubiquitination involved in ubiquitin-dependent protein catabolic process	Gene Ontology	GO:0071947	1	7	0.0263103112479	0.083895143413	TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:0071947
myosin light chain binding	Gene Ontology	GO:0032027	1	7	0.0263103112479	0.083895143413	CXCR4	http://amigo.geneontology.org/amigo/term/GO:0032027
midbrain dopaminergic neuron differentiation	Gene Ontology	GO:1904948	1	7	0.0263103112479	0.083895143413	NR4A2	http://amigo.geneontology.org/amigo/term/GO:1904948
common myeloid progenitor cell proliferation	Gene Ontology	GO:0035726	1	7	0.0263103112479	0.083895143413	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0035726
negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	Gene Ontology	GO:1903026	1	7	0.0263103112479	0.083895143413	DDIT3	http://amigo.geneontology.org/amigo/term/GO:1903026
regulation of type B pancreatic cell proliferation	Gene Ontology	GO:0061469	1	7	0.0263103112479	0.083895143413	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0061469
Golgi disassembly	Gene Ontology	GO:0090166	1	7	0.0263103112479	0.083895143413	PLK3	http://amigo.geneontology.org/amigo/term/GO:0090166
endothelial tube morphogenesis	Gene Ontology	GO:0061154	1	7	0.0263103112479	0.083895143413	CXCR4	http://amigo.geneontology.org/amigo/term/GO:0061154
RNA polymerase I core binding	Gene Ontology	GO:0001042	1	7	0.0263103112479	0.083895143413	SPTY2D1	http://amigo.geneontology.org/amigo/term/GO:0001042
protein localization to cytoplasmic stress granule	Gene Ontology	GO:1903608	1	7	0.0263103112479	0.083895143413	DCP1A	http://amigo.geneontology.org/amigo/term/GO:1903608
ectopic germ cell programmed cell death	Gene Ontology	GO:0035234	1	7	0.0263103112479	0.083895143413	CASP2	http://amigo.geneontology.org/amigo/term/GO:0035234
cellular response to laminar fluid shear stress	Gene Ontology	GO:0071499	1	7	0.0263103112479	0.083895143413	NFE2L2	http://amigo.geneontology.org/amigo/term/GO:0071499
alpha-beta T cell receptor complex	Gene Ontology	GO:0042105	1	7	0.0263103112479	0.083895143413	CD3D	http://amigo.geneontology.org/amigo/term/GO:0042105
positive regulation of ER-associated ubiquitin-dependent protein catabolic process	Gene Ontology	GO:1903071	1	7	0.0263103112479	0.083895143413	NFE2L2	http://amigo.geneontology.org/amigo/term/GO:1903071
modulation by virus of host cellular process	Gene Ontology	GO:0019054	1	7	0.0263103112479	0.083895143413	KPNA2	http://amigo.geneontology.org/amigo/term/GO:0019054
ubiquitin-like protein transferase activity	Gene Ontology	GO:0019787	1	7	0.0263103112479	0.083895143413	ATG16L1	http://amigo.geneontology.org/amigo/term/GO:0019787
regulation of DNA binding	Gene Ontology	GO:0051101	1	7	0.0263103112479	0.083895143413	BCL3	http://amigo.geneontology.org/amigo/term/GO:0051101
positive regulation of glucose transmembrane transport	Gene Ontology	GO:0010828	1	7	0.0263103112479	0.083895143413	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0010828
C-X-C chemokine receptor activity	Gene Ontology	GO:0016494	1	7	0.0263103112479	0.083895143413	CXCR4	http://amigo.geneontology.org/amigo/term/GO:0016494
positive regulation of transcription from RNA polymerase II promoter in response to stress	Gene Ontology	GO:0036003	1	7	0.0263103112479	0.083895143413	NFE2L2	http://amigo.geneontology.org/amigo/term/GO:0036003
negative regulation of interleukin-4 production	Gene Ontology	GO:0032713	1	7	0.0263103112479	0.083895143413	DDIT3	http://amigo.geneontology.org/amigo/term/GO:0032713
neuron death	Gene Ontology	GO:0070997	1	7	0.0263103112479	0.083895143413	NAMPT	http://amigo.geneontology.org/amigo/term/GO:0070997
p38MAPK cascade	Gene Ontology	GO:0038066	1	7	0.0263103112479	0.083895143413	ZFP36	http://amigo.geneontology.org/amigo/term/GO:0038066
CDP-choline pathway	Gene Ontology	GO:0006657	1	7	0.0263103112479	0.083895143413	CEPT1	http://amigo.geneontology.org/amigo/term/GO:0006657
regulation of respiratory gaseous exchange	Gene Ontology	GO:0043576	1	7	0.0263103112479	0.083895143413	NR4A2	http://amigo.geneontology.org/amigo/term/GO:0043576
Wnt signaling pathway	Gene Ontology	GO:0016055	3	189	0.0265181709457	0.0844251972966	DDIT3|TNKS2|CSNK1D	http://amigo.geneontology.org/amigo/term/GO:0016055
positive regulation of apoptotic process	Gene Ontology	GO:0043065	4	335	0.0269835526764	0.0857721705763	GADD45A|ARL6IP5|BCL6|CASP2	http://amigo.geneontology.org/amigo/term/GO:0043065
response to endoplasmic reticulum stress	Gene Ontology	GO:0034976	2	75	0.0273222619135	0.0867129063547	DDIT3|PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0034976
phosphatidylinositol biosynthetic process	Gene Ontology	GO:0006661	2	76	0.0279812136057	0.0880003687825	PIK3R1|PI4K2A	http://amigo.geneontology.org/amigo/term/GO:0006661
centrosome	Gene Ontology	GO:0005813	5	506	0.0284292291056	0.0880003687825	NFE2L2|PLK3|DCTN6|CSNK1D|PRKACB	http://amigo.geneontology.org/amigo/term/GO:0005813
regulation of cellular response to heat	Gene Ontology	GO:1900034	2	77	0.0286465318831	0.0880003687825	DNAJB1|RPA2	http://amigo.geneontology.org/amigo/term/GO:1900034
glial cell proliferation	Gene Ontology	GO:0014009	1	8	0.0295504196947	0.0880003687825	AREG	http://amigo.geneontology.org/amigo/term/GO:0014009
regulation of cytokine production involved in inflammatory response	Gene Ontology	GO:1900015	1	8	0.0295504196947	0.0880003687825	PER1	http://amigo.geneontology.org/amigo/term/GO:1900015
regulation of receptor signaling pathway via JAK-STAT	Gene Ontology	GO:0046425	1	8	0.0295504196947	0.0880003687825	TP53INP2	http://amigo.geneontology.org/amigo/term/GO:0046425
negative regulation of insulin secretion involved in cellular response to glucose stimulus	Gene Ontology	GO:0061179	1	8	0.0295504196947	0.0880003687825	PIM3	http://amigo.geneontology.org/amigo/term/GO:0061179
regulation of defense response to virus by host	Gene Ontology	GO:0050691	1	8	0.0295504196947	0.0880003687825	TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:0050691
mitotic G1 DNA damage checkpoint	Gene Ontology	GO:0031571	1	8	0.0295504196947	0.0880003687825	RPA2	http://amigo.geneontology.org/amigo/term/GO:0031571
MOZ/MORF histone acetyltransferase complex	Gene Ontology	GO:0070776	1	8	0.0295504196947	0.0880003687825	BRD1	http://amigo.geneontology.org/amigo/term/GO:0070776
positive regulation of sodium ion transmembrane transporter activity	Gene Ontology	GO:2000651	1	8	0.0295504196947	0.0880003687825	GLRX	http://amigo.geneontology.org/amigo/term/GO:2000651
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	Gene Ontology	GO:0000288	1	8	0.0295504196947	0.0880003687825	ZFP36	http://amigo.geneontology.org/amigo/term/GO:0000288
transcription regulator activity	Gene Ontology	GO:0140110	1	8	0.0295504196947	0.0880003687825	SERTAD1	http://amigo.geneontology.org/amigo/term/GO:0140110
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	Gene Ontology	GO:1901522	1	8	0.0295504196947	0.0880003687825	RELA	http://amigo.geneontology.org/amigo/term/GO:1901522
cellular response to oxygen-glucose deprivation	Gene Ontology	GO:0090650	1	8	0.0295504196947	0.0880003687825	NAMPT	http://amigo.geneontology.org/amigo/term/GO:0090650
cAMP-dependent protein kinase activity	Gene Ontology	GO:0004691	1	8	0.0295504196947	0.0880003687825	PRKACB	http://amigo.geneontology.org/amigo/term/GO:0004691
